pair_id,tag,band,song,url,desc,category1,category2,source,score,comment
p267,morfonica__200,morfonica,ティリカモニカリラ,https://youtu.be/d32zOmV118k,꿈과 마법 같은 순간을 통해 떠나는 이에게 따뜻한 희망과 그리움을 전한다.,희망,그리움,transcript,,
p268,poppin_party__389,poppin_party,B.O.F,https://youtu.be/dW25FkbQC58,"이 노래는 두 사람이 함께 꿈을 모아 앞으로 나아가며, 서로의 마음을 연결하고 사랑과 열정을 통해 어려움을 극복하며 미래를 향해 나아가는 이야기를 전달합니다.",열정,사랑,transcript,,
p269,afterglow__055,afterglow,GO!!! (Cover),https://youtu.be/FDflFAr27rE,"이 곡은 꿈을 향해 열심히 싸우고 있는 젊은이들의 열정과 도전 정신을 표현하며, 현재를 살아가고 앞으로의 미래를 향한 도전을 담고 있다.",열정,도전,transcript,,
p270,hello_happy_world__113,hello_happy_world,ゴーカ！ごーかい！？ファントムシーフ！,https://youtu.be/35xJFtwHx7Q,"이 노래는 밤의 도시에서 두 사람의 긴장감과 도전적인 분위기를 담고 있으며, 상대방을 향한 집착과 도피의 감정이 교차한다.",긴장,집착,transcript,,
p271,afterglow__039,afterglow,Glowing After,https://youtu.be/N-kz_Kbq6rU,"이 노래는 서로의 존재를 소중히 여기며, 함께하는 시간을 영원히 간직하고자 하는 마음을 담고 있다.",사랑,감사,transcript,,
p272,hello_happy_world__149,hello_happy_world,Listen to Smile!,https://youtu.be/5Bz8TBMardI,서로를 향한 따뜻한 음악과 사랑으로 외로움을 이겨내며 함께 웃는 미래를 약속한다.,희망,연결,transcript,,
p273,pastel_palettes__367,pastel_palettes,世界は恋に落ちている (Cover),https://youtu.be/5EWO1vDl0tc,"이 곡은 사랑의 복잡한 감정과 상실, 그리고 성장의 과정을 통해 사랑에 빠진 세상의 아름다움과 고통을 표현하고 있다.",사랑,그리움,transcript,,
p274,poppin_party__376,poppin_party,STAR BEAT!～ホシノコドウ～,https://youtu.be/RtKwXh18gkc,과거의 아픔을 딛고 새로운 희망을 찾아 앞으로 나아가는 과정에서 사랑과 용기를 전달하고자 하는 마음이 담겨 있다.,희망,사랑,transcript,5,적절한 표현. 원문에서 느껴지는 감정은 짊어질 수 밖에 없던 과거와 이별을 고하고 지금을 노래하고자 하는 느낌.
p275,raise_a_suilen__553,raise_a_suilen,Bling-Bang-Bang-Born (Cover),https://youtu.be/ciUhdk5mxt4,"이 곡은 자아 확립과 우월감에 대한 메시지를 전달하며, 자신감과 허무함이 교차하는 감정을 표현한다.",자신감,허무함,transcript,,
p276,raise_a_suilen__511,raise_a_suilen,THE WAY OF LIFE,https://youtu.be/W5bmkfq6_Wo,"이 곡은 자아 발견과 자기 표현의 여정을 통해 내면의 혼란과 열망을 극복하고, 진정한 자신을 찾아가는 과정을 그리며 희망과 자신감을 노래한다.",열망,혼란,transcript,,
p277,roselia__584,roselia,FIRE BIRD,https://youtu.be/59kPRviWjAo,"이 곡은 불확실하고 힘겨운 상황에서도 포기하지 않고 꿈을 향해 나아가며, 언젠가 빛나는 미래를 맞이할 것이라는 희망과 의지를 표현하고 있다.",절망,희망,transcript,,
p278,raise_a_suilen__492,raise_a_suilen,SOUL SOLDIER,https://youtu.be/vHZF9D4gAoQ,이 곡은 삶의 어려움과 도전을 직면하면서도 절대 포기하지 말고 자신을 믿고 앞으로 나아가는 강한 의지와 결심을 담고 있다.,결심,도전,transcript,5,강렬한 락 사운드와 더불어 묘사대로의 느낌이 강렬하게 와닿는 곡.
p279,various_artists__104,various_artists,"Here, the world",https://youtu.be/LuwRRghPD1A,"이 노래는 밝고 활기찬 분위기에서 꿈과 희망을 찾으며, 삶의 즐거움과 함께함을 강조하는 내용을 담고 있다.",희망,즐거움,transcript,,
p280,roselia__587,roselia,Break your desire,https://youtu.be/tzXB1HCJAQo,절망과 희망 속에서 자신의 정체성과 신념을 찾아가며 성장하는 과정을 그린다.,절망,희망,transcript,,
p281,mugendai_mutype__243,mugendai_mutype,LET'Sあちあちトレーニング！,https://youtu.be/g9fpSuTbouI,끊임없는 노력과 자신감으로 한계에 도전하며 모두를 격려하는 열정적인 훈련의 이야기다.,열정,도전,transcript,,
p282,pastel_palettes__330,pastel_palettes,DISCOTHEQUE,https://youtu.be/OK782ls3yH8,"이 곡은 사랑과 자아 발견을 통해 행복을 추구하며, 끊임없이 변화하고 성장하는 삶의 여정을 노래한다.",행복,사랑,transcript,,
p283,pastel_palettes__317,pastel_palettes,ぎゅっDAYS♪,https://youtu.be/Aihl3YY6wFw,자신이 겪는 불안과 자책을 딛고 사랑과 용기를 찾아 스스로를 받아들이려는 갈망이 담긴 곡이다.,불안,희망,transcript,,
p284,roselia__590,roselia,"""UNIONS"" Road",https://youtu.be/1afLYh5w8XY,"이 곡은 개인의 성장과 도전을 통해 자신의 미래를 만들어가며, 어려움을 극복하고 목표를 향해 나아가는 과정을 노래한다.",도전,성장,transcript,,
p285,ave_mujica__083,ave_mujica,Mas?uerade Rhapsody Re?uest,https://youtu.be/VLxM8q6PF4I,"이 노래는 어둠과 혼란 속에서 자유와 해방을 찾는 감정과, 그 속에서 느끼는 황홀함과 열정의 감정을 담고 있다.",열정,혼란,transcript,,
p286,hello_happy_world__123,hello_happy_world,Happy! Happier! Happiest!,https://youtu.be/xpECEzVaWH8,"이 노래는 하루하루의 일상과 작은 기쁨을 즐기며 행복을 찾는 내용으로, 밝고 경쾌한 분위기로 가득 차 있다.",기쁨,행복,transcript,,
p287,hello_happy_world__118,hello_happy_world,せかいのっびのびトレジャー！,https://youtu.be/t-YRHYvIqEE,"이 곡은 새로운 경험과 도전을 통해 행복과 기쁨을 찾는 내용으로, 주변의 부정적인 목소리에 귀를 닫고 자신이 원하는 것을 추구하라는 메시지를 담고 있다.",행복,도전,transcript,,
p288,poppin_party__471,poppin_party,夜行性ハイズ (Cover),https://youtu.be/bAB2ZuwcxFc,"힘겨운 현실을 함께 극복하고 사랑을 찾아가며, 서로를 지지하고 이해하는 두 사람의 이야기",사랑,극복,transcript,,
p289,poppin_party__429,poppin_party,星の約束,https://youtu.be/fa9khQQc5HE,"밤하늘의 별빛과 함께 시작한 두 사람의 영원한 약속과 끊이지 않는 사랑의 이야기를 통해, 시간과 공간을 초월한 무한한 가능성과 희망을 추구하는 여정을 노래한다.",별빛,영원,transcript,,
p290,afterglow__027,afterglow,Northern lights,https://youtu.be/qrbkufy83yY,"두 사람이 서로의 마음을 이해하고, 앞으로 나아가며 희망을 찾는 과정을 담은 노래로, 사랑과 꿈, 그리고 어둠을 포함한 다양한 감정들이 복합적으로 표현된다.",희망,사랑,transcript,,
p291,raise_a_suilen__566,raise_a_suilen,SAVIOR OF SONG (Cover),https://youtu.be/M45pCdVZhHY,"절망과 고통 속에서도 희망을 잃지 않고, 기억과 감정을 되살리기 위해 노력하는 내적 갈등과 성장의 이야기",절망,희망,transcript,,
p292,mygo__296,mygo,君の神様になりたい。 (Cover),https://youtu.be/NOo87S0ABXQ,"남을 구하고 싶어도 자신의 무력함을 깨달으며, 결국 스스로와 타인의 고통을 받아들이는 과정을 그린다.",무력감,연민,transcript,,
p293,afterglow__041,afterglow,Start as Usual,https://youtu.be/sWjSEnBR4qE,"이 곡은 사랑하는 사람과 함께 행복한 삶을 보내며, 서로를 소중히 여기고 즐기며 살아가는 감정을 담고 있다.",행복,사랑,transcript,,
p294,afterglow__026,afterglow,アイのシナリオ,https://youtu.be/TFvTI-1uz7g,"진실과 비밀을 둘러싼 복잡한 감정과 상황 속에서, 서로를 믿고 지키려는 마음이 드러난다.",비밀,믿음,transcript,,
p295,pastel_palettes__311,pastel_palettes,ゆめゆめグラデーション,https://youtu.be/p5ta20-h8vU,"함께 힘을 모아 포기하지 않고 계속 일어나며 성장하고, 서로에게 행복과 용기를 전하는 밝은 희망의 여정이다.",희망,연대,transcript,,
p296,roselia__617,roselia,Sunlit Musical,https://youtu.be/BtG1mA_1e0s,"이 곡은 삶의 소중함과 아름다움을 노래하며, 행복과 사랑을 공유하고 영원히 함께하고 싶은 마음을 표현한다.",행복,사랑,transcript,,
p297,pastel_palettes__307,pastel_palettes,しゅわりん☆どり〜みん,https://youtu.be/9s_GFDvfUTI,"그 사람을 바라볼 때마다 탄산처럼 설레고 달콤한 마법에 휩싸여, 행복과 두근거림이 뒤섞인 황홀한 순간을 경험한다.",설렘,마법,transcript,,
p298,poppin_party__482,poppin_party,檄！帝国華撃団 (Cover),https://youtu.be/XtZaRGkRwL4,어둠과 악을 물리치고 정의를 구현하려는 전사들의 열정과 헌신이 담긴 투쟁이 빛나는 희망으로 물들어간다.,정의,열정,transcript,,
p299,hello_happy_world__133,hello_happy_world,太陽曰く燃えよカオス,https://youtu.be/OHypaKK3Jww,화려한 빛과 무한한 어둠 사이에서 갈등하며 파괴적인 열정과 불안한 욕망을 동시에 추구하는 혼란스러운 내면을 드러낸다.,혼란,열정,transcript,,
p300,mygo__266,mygo,音一会,https://youtu.be/SKj1BxRGdfI,"외로움과 불안 속에서 누군가와의 따뜻한 연결을 갈망하며, 스스로를 믿고 앞으로 나아가려는 갈등과 희망을 품는다.",외로움,희망,transcript,,
p301,poppin_party__465,poppin_party,幾億光年 (Cover),https://youtu.be/CHkferCyEUM,"이 곡은 사랑하는 사람과의 이별과 그리움을 통해 삶의 의미와 과거의 추억을 되돌아보며, 다시 한번 사랑했던 사람의 목소리와 웃음을 듣고 싶어 하는 마음을 표현하고 있다.",그리움,이별,transcript,,
p302,pastel_palettes__341,pastel_palettes,フレっとパレットFight Song!!,https://youtu.be/ZvK22__1ECE,"이 곡은 꿈을 이루고자 하는 열망과 불안, 그리고 친구들과 함께 행복을 추구하며 성장하는 과정을 노래한다.",불안,행복,transcript,,
p303,hello_happy_world__124,hello_happy_world,現るっ！大怪盗ハロハッピー！,https://youtu.be/sLn7oV54kYY,"이 곡은 대도적의 매력과 재능을 보여주며, 그들이 남긴 감동과 추억을 통해 사람들의 마음을 사로잡는 이야기를 담고 있다.",매력,자유,transcript,,
p304,hello_happy_world__168,hello_happy_world,TOMORROW (Cover),https://youtu.be/AIMdg1EhHFw,"새로운 시작을 향한 갈망과 용기로, 진정 원하는 것을 찾아 나아가며 밝은 내일을 향해 전진한다.",희망,용기,transcript,,
p305,various_artists__101,various_artists,Don't be afraid!,https://youtu.be/hPnvMOyGgzc,이 노래는 처음 만난 사람에 대한 설렘과 두 사람의 미래를 향한 희망을 담고 있다.,설렘,희망,transcript,,
p306,pastel_palettes__336,pastel_palettes,ドラマチック！アライブ,https://youtu.be/ppjwpt0H2o4,이 곡은 불확실한 미래에 직면하여 두려움과 걱정을 안고서라도 끊임없이 도전하고 성장해 나가려는 의지와 희망을 표현하고 있다.,희망,불안,transcript,,
p307,hello_happy_world__157,hello_happy_world,強風オールバック (Cover),https://youtu.be/EGxEKCHDAFE,"시작은 좋았지만 강한 바람과 갈등에 가로막혀 전진하지 못하고, 좌절 속에서 평온함을 갈망한다.",좌절,안정,transcript,,
p308,pastel_palettes__312,pastel_palettes,はなまる◎アンダンテ,https://youtu.be/QKpgJFE3CgM,어두운 시련이 찾아와도 따뜻한 위로와 스스로의 용기로 앞으로 나아가 밝은 미래를 향한 희망을 품는 이야기.,희망,용기,transcript,,
p309,poppin_party__447,poppin_party,START!! True dreams,https://youtu.be/SQ_-nPf-SNI,"이 곡은 꿈과 희망을 향해 달려가는 과정에서의 설렘과 열망, 그리고 그 꿈을 이루기 위한 노력과 자신감을 표현하고 있다.",희망,설렘,transcript,,
p310,mugendai_mutype__244,mugendai_mutype,真夜中遊園地,https://youtu.be/KD-EeGTr53I,그들은 어두운 교실과 사회의 틀에 갇힌 절망 속에서도 서로의 외침을 모아 반항과 희망을 외치며 자유와 자기 실현을 향해 일어선다.,반항,희망,transcript,,
p311,pastel_palettes__372,pastel_palettes,夜に駆ける (Cover),https://youtu.be/qr_jUCTw_T0,이 곡은 사랑과 상실의 감정을 통해 두 사람이 서로를 의지하며 어려움을 극복해 나가는 과정을 그린다.,그리움,희망,transcript,,
p312,mygo__263,mygo,影色舞,https://youtu.be/5_ZWx7Q26Tw,"주인공은 우울과 혼란에 사로잡힌 채, 모든 것을 잊고 자유롭게 떠다니는 춤을 통해 새로운 시작을 갈망한다.",우울,해방,transcript,,
p313,poppin_party__410,poppin_party,ぽっぴん'しゃっふる,https://youtu.be/FNpk2rkmT_U,"이 곡은 주인공이 일상 속에서 춤추고자 하는 욕망과 꿈을 추구하는 과정에서 느끼는 자유와 행복, 그리고 그에 따른 설렘과 기대를 표현하고 있다.",자유,행복,transcript,,
p314,afterglow__024,afterglow,Crow Song,https://youtu.be/mpPPaC8vfsU,어둠과 절망이 깔린 도시에서 희망을 찾고 앞으로 나아가는 감정과 서사가 담겨 있다.,희망,절망,transcript,,
p315,mygo__276,mygo,霧周途,https://youtu.be/qJPXncScNA4,"주인공은 길을 잃은 채 절망과 불안 속에서도 끊임없이 탈출과 구원을 갈구하며, 어두운 현실 속에서 희미한 연결을 찾아 나아간다.",절망,희망,transcript,,
p316,pastel_palettes__310,pastel_palettes,Winking☆Cheer,https://youtu.be/jDHsMU5ZFR0,함께 힘을 모아 어려움을 이겨내며 밝은 미래를 향해 나아가는 이야기,희망,우정,transcript,,
p317,ave_mujica__073,ave_mujica,"Georgette Me, Georgette You",https://youtu.be/vKDa7yfpd2M,사랑과 자유의 갈망이 담긴 노래에서 주인공은 자신의 감정을 표현하며 제약과 규칙으로부터 벗어나고 싶어한다.,자유,사랑,transcript,1,피아노와 보컬의 오페라 사운드로 독백을 시작하는 가련하고 애절하면서도 쓸쓸한 감정이 묻어나는 곡. 이 곡에서는 메타포적인 묘사가 많은 것도 특징. 그리고 1절이 끝날 즈음 헤비메탈의 어두운 사운드로 돌변하면서 광기에 휩싸이는 듯한 연출이 연상됨. 분명 사랑을 갈구하는 노래는 맞으나 밝고 아름다운 사랑이라기 보다 이어지지 못해 구슬피 우는 여인이 시간이 흐를수록 미쳐버리는 절규로 변하는 곡임.
p318,afterglow__010,afterglow,Y.O.L.O!!!!!,https://youtu.be/NWTkdgPu9v8,삶의 방향을 찾으며 자신을 믿고 앞으로 나아가는 과정에서 느끼는 희망과 자신감이 가득하다.,희망,자신감,transcript,,
p319,pastel_palettes__319,pastel_palettes,るんっ♪てぃてぃー！,https://youtu.be/pOhredaA3bY,자신만의 정체성을 찾아 자유롭게 살아가며 스스로를 즐기고 믿음으로 성장하는 이야기,자아,자유,transcript,,
p320,roselia__578,roselia,Determination Symphony,https://youtu.be/4jyT00Gn2Ec,이 곡은 내적 갈등과 고통을 겪으며 스스로를 잃지 않고 스스로 일어서겠다는 다짐과 희망을 표현하고 있다.,고뇌,희망,transcript,,
p321,hello_happy_world__132,hello_happy_world,ハッピー☆マテリアル,https://youtu.be/YBNg45T7_2M,빛나는 바람을 쫓으며 색채 가득한 기대와 용기로 사랑하는 사람과의 만남을 향해 나아가는 이야기,희망,열정,transcript,,
