variant,query_id,trial,parse_success,raw_json,start_energy,end_energy,stage_count,stage_energies,resolved_energies
candidate_B,E2,0,True,"{""brightness"": -0.2, ""start_energy"": 0.15, ""end_energy"": 0.2, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""하루의 피로를 씻고 마음을 편안하게 하는 음악으로, 조용하고 잔잔한 분위기로 시작하여 점점 더 편안해지는 음악을 추천합니다."", ""tags"": [""편안"", ""조용"", ""잔잔"", ""피로"", ""편안한""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.2,2.0,,"[0.15, 0.2]"
candidate_B,E2,1,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 끝내는 편안한 음악, 마음을 가라앉게 해주는 소식"", ""tags"": [""편안"", ""마음편"", ""소식"", ""정적""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_B,E2,2,True,"{""brightness"": -0.2, ""start_energy"": 0.15, ""end_energy"": 0.15, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 마무리하는 편안한 음악으로 마음을 진정시켜보세요"", ""tags"": [""편안"", ""마음편"", ""진정"", ""여유""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.15,2.0,,"[0.15, 0.15]"
candidate_B,E2,3,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 편안하게 보내는 음악, 마음을 가라앉게 하는 소식"", ""tags"": [""편안"", ""마음가라앉기"", ""지친하루"", ""안식""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_B,E2,4,True,"{""brightness"": -0.8, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 마무리하는 편안한 음악으로 마음을 진정시켜요"", ""tags"": [""편안"", ""마음편히"", ""저녁"", ""달콤함""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_B,F1,0,True,"{""brightness"": 0.7, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""stage_energies"": [0.2, 0.5, 0.9, 0.7], ""target_minutes"": 40, ""interpretation_summary"": ""조깅을 하며 점점 달아오르는 에너지와 도파민을 터뜨려주는 음악"", ""tags"": [""조깅"", ""도파민"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,4.0,"[0.2, 0.5, 0.9, 0.7]","[0.2, 0.5, 0.9, 0.7]"
candidate_B,F1,1,True,"{""brightness"": 0.8, ""start_energy"": 0.4, ""end_energy"": 0.7, ""stage_count"": 4, ""target_minutes"": 40, ""stage_energies"": [0.3, 0.6, 0.9, 0.5], ""interpretation_summary"": ""조깅을 하며 점점 달아오르는 에너지와 도파민을 터뜨려주는 음악"", ""tags"": [""조깅"", ""도파민"", ""달아오르는"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.4,0.7,4.0,"[0.3, 0.6, 0.9, 0.5]","[0.3, 0.6, 0.9, 0.5]"
candidate_B,F1,2,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.85, ""stage_count"": 4, ""target_minutes"": 40, ""stage_energies"": [0.3, 0.7, 0.85, 0.5], ""interpretation_summary"": ""조깅을 하며 점점 달아오르는 에너지와 중간에 빠르게 뛰는 순간의 도파민을 느껴보세요"", ""tags"": [""조깅"", ""도파민"", ""운동"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.85,4.0,"[0.3, 0.7, 0.85, 0.5]","[0.3, 0.7, 0.85, 0.5]"
candidate_B,F1,3,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 40, ""stage_energies"": [0.2, 0.6, 0.9, 0.6], ""interpretation_summary"": ""조깅을 하며 점점 달아오르는 에너지와 도파민을 터뜨려주는 음악"", ""tags"": [""조깅"", ""도파민"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,4.0,"[0.2, 0.6, 0.9, 0.6]","[0.2, 0.6, 0.9, 0.6]"
candidate_B,F1,4,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 40, ""stage_energies"": [0.2, 0.5, 0.8, 0.6], ""interpretation_summary"": ""조깅을 하며 점점 달아오르는 에너지와 빠르게 뛰는 순간의 도파민을 느껴보세요"", ""tags"": [""조깅"", ""도파민"", ""운동"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,4.0,"[0.2, 0.5, 0.8, 0.6]","[0.2, 0.5, 0.8, 0.6]"
candidate_B,F2,0,True,"{""brightness"": 0.8, ""start_energy"": 0.4, ""end_energy"": 0.6, ""stage_count"": 4, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 웨이트 트레이닝을 위한 짧은 강도 상승 구간"", ""tags"": [""헬스"", ""웨이트"", ""전력질주"", ""고조""], ""song_type"": ""all"", ""same_as_previous"": false}",0.4,0.6,4.0,,"[0.4, 0.4666666666666667, 0.5333333333333333, 0.6]"
candidate_B,F2,1,True,"{""brightness"": 0.5, ""start_energy"": 0.2, ""end_energy"": 0.5, ""stage_count"": 4, ""target_minutes"": 30, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 짧은 전력질주를 가미한 무난한 트레이닝"", ""tags"": [""헬스"", ""웨이트"", ""전력질주"", ""트레이닝""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.5,4.0,,"[0.2, 0.3, 0.4, 0.5]"
candidate_B,F2,2,True,"{""brightness"": 0.5, ""start_energy"": 0.25, ""end_energy"": 0.4, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 짧은 전력질주를 가미한 무난한 트레이닝"", ""tags"": [""헬스"", ""웨이트"", ""전력질주"", ""트레이닝""], ""song_type"": ""all"", ""same_as_previous"": false}",0.25,0.4,4.0,,"[0.25, 0.3, 0.35000000000000003, 0.4]"
candidate_B,F2,3,True,"{""brightness"": 0.8, ""start_energy"": 0.4, ""end_energy"": 0.6, ""stage_count"": 4, ""target_minutes"": 30, ""stage_energies"": [0.4, 0.6, 0.4, 0.6], ""interpretation_summary"": ""힘들 때마다 강하게 터지는 웨이트 세트, 짧지만 집중된 운동"", ""tags"": [""웨이트"", ""전력질주"", ""힘들 때""], ""song_type"": ""all"", ""same_as_previous"": false}",0.4,0.6,4.0,"[0.4, 0.6, 0.4, 0.6]","[0.4, 0.6, 0.4, 0.6]"
candidate_B,F2,4,True,"{""brightness"": 0.8, ""start_energy"": 0.35, ""end_energy"": 0.6, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""힘든 웨이트 트레이닝을 위한 짧은 강한 구간과 여유로운 세트 사이의 균형 있는 플레이리스트"", ""tags"": [""웨이트"", ""전력질주"", ""힘들다"", ""힘내라""], ""song_type"": ""all"", ""same_as_previous"": false}",0.35,0.6,4.0,,"[0.35, 0.4333333333333333, 0.5166666666666666, 0.6]"
candidate_AB,E1,0,True,"{""brightness"": 0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악으로 위로를 나누는 시간"", ""tags"": [""힘들다"", ""위로"", ""따뜻함"", ""안정""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_AB,E1,1,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악으로 위로를 주는 플레이리스트"", ""tags"": [""힘들다"", ""위로"", ""따뜻한""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_AB,E1,2,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악으로 위로를 받을 수 있는 시간"", ""tags"": [""힘들다"", ""위로"", ""따뜻함"", ""안심""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_AB,E1,3,True,"{""brightness"": 0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 40, ""interpretation_summary"": ""힘든 하루를 달래는 따뜻한 음악, 마음을 진정시키는 위로의 노래"", ""tags"": [""힘들다"", ""위로"", ""따뜻한""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_AB,E1,4,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 20, ""interpretation_summary"": ""힘들었던 하루를 달래는 따뜻한 음악으로 가득 채워지는 시간"", ""tags"": [""힘들었던"", ""힘들"", ""힘들다"", ""힘들고""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_AB,E2,0,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 편안하게 마무리하는 노래로, 마음을 진정시키는 음악을 찾습니다."", ""tags"": [""편안"", ""마음편히"", ""정적""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_AB,E2,1,True,"{""brightness"": -0.5, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 달래는 따뜻한 노래로 마음을 편안하게 해줘"", ""tags"": [""편안"", ""따뜻"", ""달래기""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_AB,E2,2,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 60, ""interpretation_summary"": ""지친 하루를 달래는 마음 편한 노래로, 편안한 분위기로 하루를 마무리합니다."", ""tags"": [""편안"", ""마음편"", ""달래기""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_AB,E2,3,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 편안하게 보내는 음악으로, 마음을 안정시켜주는 노래들로 채워져 있습니다."", ""tags"": [""편안"", ""안정"", ""마음"", ""휴식""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_AB,E2,4,True,"{""brightness"": -0.3, ""start_energy"": 0.1, ""end_energy"": 0.1, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 편안하게 보내는 음악으로, 마음을 진정시키는 소식"", ""tags"": [""편안"", ""진정"", ""마음"", ""휴식""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.1,2.0,,"[0.1, 0.1]"
candidate_AB,F1,0,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 40, ""stage_energies"": [0.3, 0.7, 0.85, 0.5], ""interpretation_summary"": ""조깅을 하며 에너지를 끌어올리는 음악, 중간에 도파민을 터뜨려주는 고조된 분위기"", ""tags"": [""조깅"", ""도파민"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.8,4.0,"[0.3, 0.7, 0.85, 0.5]","[0.3, 0.7, 0.85, 0.5]"
candidate_AB,F1,1,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 40, ""stage_energies"": [0.3, 0.7, 0.85, 0.5], ""interpretation_summary"": ""조깅을 하며 점점 달아오르는 에너지와 도파민을 터뜨려주는 음악"", ""tags"": [""조깅"", ""도파민"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.8,4.0,"[0.3, 0.7, 0.85, 0.5]","[0.3, 0.7, 0.85, 0.5]"
candidate_AB,F1,2,True,"{""brightness"": 0.7, ""start_energy"": 0.3, ""end_energy"": 0.85, ""stage_count"": 4, ""target_minutes"": 40, ""stage_energies"": [0.3, 0.6, 0.85, 0.5], ""interpretation_summary"": ""조깅을 하며 점점 달아오르는 에너지와 중간에 빠르게 뛰는 순간의 도파민을 느껴보세요"", ""tags"": [""조깅"", ""도파민"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.85,4.0,"[0.3, 0.6, 0.85, 0.5]","[0.3, 0.6, 0.85, 0.5]"
candidate_AB,F1,3,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 40, ""stage_energies"": [0.3, 0.7, 0.85, 0.5], ""interpretation_summary"": ""조깅을 하며 도파민을 터뜨리는 음악, 중간에 빠르게 뛰는 에너지를 불러일으키는 곡"", ""tags"": [""조깅"", ""도파민"", ""고조되는"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.8,4.0,"[0.3, 0.7, 0.85, 0.5]","[0.3, 0.7, 0.85, 0.5]"
candidate_AB,F1,4,True,"{""brightness"": 0.8, ""start_energy"": 0.3, ""end_energy"": 0.85, ""stage_count"": 4, ""target_minutes"": 40, ""stage_energies"": [0.3, 0.7, 0.9, 0.5], ""interpretation_summary"": ""5km 조깅을 위한 에너지 있는 플레이리스트, 중간에 도파민을 터뜨려주는 강렬한 곡들"", ""tags"": [""조깅"", ""도파민"", ""에너지"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.85,4.0,"[0.3, 0.7, 0.9, 0.5]","[0.3, 0.7, 0.9, 0.5]"
candidate_AB,F2,0,True,"{""brightness"": 0.7, ""start_energy"": 0.3, ""end_energy"": 0.7, ""stage_count"": 4, ""target_minutes"": 40, ""stage_energies"": [0.3, 0.4, 0.7, 0.5], ""interpretation_summary"": ""헬스장에서 웨이트를 하며 짧은 전력질주를 넣어주는 노래"", ""tags"": [""헬스"", ""웨이트"", ""전력질주"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.7,4.0,"[0.3, 0.4, 0.7, 0.5]","[0.3, 0.4, 0.7, 0.5]"
candidate_AB,F2,1,True,"{""brightness"": 0.7, ""start_energy"": 0.35, ""end_energy"": 0.85, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 짧게 전력질주하는 강렬한 분위기"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.35,0.85,4.0,,"[0.35, 0.5166666666666666, 0.6833333333333333, 0.85]"
candidate_AB,F2,2,True,"{""brightness"": 0.7, ""start_energy"": 0.3, ""end_energy"": 0.6, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""힘든 웨이트 세션을 가볍게 시작하고, 중간에 강력한 전력질주를 넣어 에너지를 끌어올리고, 마무리까지 평온하게 마무리하는 플레이리스트"", ""tags"": [""헬스"", ""웨이트"", ""전력질주"", ""힘든""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.6,4.0,,"[0.3, 0.39999999999999997, 0.5, 0.6]"
candidate_AB,F2,3,True,"{""brightness"": 0.7, ""start_energy"": 0.3, ""end_energy"": 0.7, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 짧은 전력질주를 가미한 강렬한 워크아웃"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.7,4.0,,"[0.3, 0.43333333333333335, 0.5666666666666667, 0.7]"
candidate_AB,F2,4,True,"{""brightness"": 0.7, ""start_energy"": 0.3, ""end_energy"": 0.6, ""stage_count"": 4, ""target_minutes"": 30, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 짧은 전력질주를 넣는 강렬한 워크아웃"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.3,0.6,4.0,,"[0.3, 0.39999999999999997, 0.5, 0.6]"
candidate_E,A1,0,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.45, ""stage_count"": 3, ""target_minutes"": 45, ""interpretation_summary"": ""장마철의 서정적인 분위기로 기분을 밝히는 음악을 찾아서"", ""tags"": [""장마"", ""서정"", ""꿉꿉"", ""기분전환""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.45,3.0,,"[0.1, 0.275, 0.44999999999999996]"
candidate_E,A1,1,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.4, ""stage_count"": 3, ""stage_energies"": [0.1, 0.4, 0.4], ""target_minutes"": 45, ""interpretation_summary"": ""장마철의 서정적인 분위기로 기분을 밝혀보자"", ""tags"": [""장마"", ""서정"", ""꿉꿉함"", ""날려주기""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.4,3.0,"[0.1, 0.4, 0.4]","[0.1, 0.4, 0.4]"
candidate_E,A1,2,True,"{""brightness"": -0.3, ""start_energy"": 0.1, ""end_energy"": 0.6, ""stage_count"": 3, ""stage_energies"": [0.1, 0.5, 0.6], ""target_minutes"": 90, ""interpretation_summary"": ""장마철의 서정적인 분위기에 맞춰서 기분을 밝게 해주는 노래들로 구성된 플레이리스트입니다."", ""tags"": [""장마"", ""서정"", ""꿉꿉"", ""날리기""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.6,3.0,"[0.1, 0.5, 0.6]","[0.1, 0.5, 0.6]"
candidate_E,A1,3,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.4, ""stage_count"": 3, ""target_minutes"": 45, ""interpretation_summary"": ""장마철의 서정적인 분위기, 습기와 함께 가라앉는 마음을 달래주는 노래로 시작하는 습기와 함께 가라앉는 마음을 달래주는 노래"", ""tags"": [""장마"", ""서정"", ""습기"", ""달래기""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.4,3.0,,"[0.1, 0.25, 0.4]"
candidate_E,A1,4,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.4, ""stage_count"": 3, ""target_minutes"": 45, ""interpretation_summary"": ""장마철의 서정적인 분위기로 기분을 밝히는 음악을 찾아보자"", ""tags"": [""장마"", ""서정"", ""꿉꿉"", ""기분전환""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.4,3.0,,"[0.1, 0.25, 0.4]"
candidate_E,A2,0,True,"{""brightness"": 0.9, ""start_energy"": 0.6, ""end_energy"": 0.8, ""stage_count"": 3, ""target_minutes"": 40, ""interpretation_summary"": ""신나게 달리는 기분을 담은 음악으로 한 시간을 채우다"", ""tags"": [""달리기"", ""신나"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.6,0.8,3.0,,"[0.6, 0.7, 0.8]"
candidate_E,A2,1,True,"{""brightness"": 0.9, ""start_energy"": 0.7, ""end_energy"": 0.7, ""stage_count"": 2, ""target_minutes"": 40, ""interpretation_summary"": ""신나게 달리는 기분을 담은 음악으로 한 시간을 채우다"", ""tags"": [""달리기"", ""신나"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.7,2.0,,"[0.7, 0.7]"
candidate_E,A2,2,True,"{""brightness"": 1.0, ""start_energy"": 0.7, ""end_energy"": 0.7, ""stage_count"": 2, ""target_minutes"": 40, ""interpretation_summary"": ""신나게 달리는 기분을 담은 플레이리스트, 달리다 보면 점점 더 빠르게 달리게 되는 느낌"", ""tags"": [""달리기"", ""신나게"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.7,2.0,,"[0.7, 0.7]"
candidate_E,A2,3,True,"{""brightness"": 0.9, ""start_energy"": 0.7, ""end_energy"": 0.7, ""stage_count"": 2, ""target_minutes"": 40, ""interpretation_summary"": ""신나게 달리는 기분을 담은 음악으로 한 시간을 채우다"", ""tags"": [""달리기"", ""신나"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.7,2.0,,"[0.7, 0.7]"
candidate_E,A2,4,True,"{""brightness"": 0.9, ""start_energy"": 0.7, ""end_energy"": 0.7, ""stage_count"": 2, ""target_minutes"": 40, ""interpretation_summary"": ""신나게 달리는 기분을 담은 음악으로 하루를 시작해 보세요."", ""tags"": [""달리기"", ""신나기"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.7,2.0,,"[0.7, 0.7]"
candidate_E,A3,0,True,"{""brightness"": 0.0, ""start_energy"": 0.2, ""end_energy"": 0.2, ""stage_count"": 2, ""target_minutes"": 50, ""interpretation_summary"": ""카페에서 느끼는 편안한 분위기, 잔잔한 음악으로 시간을 보내기"", ""tags"": [""카페"", ""잔잔"", ""편안""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.2,2.0,,"[0.2, 0.2]"
candidate_E,A3,1,True,"{""brightness"": 0.0, ""start_energy"": 0.2, ""end_energy"": 0.2, ""stage_count"": 2, ""target_minutes"": 60, ""interpretation_summary"": ""카페에서 편안한 분위기, 잔잔한 음악으로 시간을 보내기"", ""tags"": [""카페"", ""잔잔"", ""편안""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.2,2.0,,"[0.2, 0.2]"
candidate_E,A3,2,True,"{""brightness"": 0.0, ""start_energy"": 0.2, ""end_energy"": 0.2, ""stage_count"": 2, ""target_minutes"": 60, ""interpretation_summary"": ""카페에서 편안한 분위기, 잔잔한 음악으로 시간을 보내기"", ""tags"": [""카페"", ""잔잔"", ""편안""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.2,2.0,,"[0.2, 0.2]"
candidate_E,A3,3,True,"{""brightness"": 0.0, ""start_energy"": 0.2, ""end_energy"": 0.2, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""카페에서 편안한 분위기, 잔잔한 음악으로 시간을 보내기"", ""tags"": [""카페"", ""잔잔"", ""편안""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.2,2.0,,"[0.2, 0.2]"
candidate_E,A3,4,True,"{""brightness"": 0.0, ""start_energy"": 0.2, ""end_energy"": 0.2, ""stage_count"": 2, ""target_minutes"": 60, ""interpretation_summary"": ""카페에서 편안한 분위기, 잔잔한 음악으로 시간을 보내기"", ""tags"": [""카페"", ""잔잔"", ""편안""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.2,2.0,,"[0.2, 0.2]"
candidate_E,B1,0,True,"{""brightness"": 0.5, ""start_energy"": 0.1, ""end_energy"": 0.85, ""stage_count"": 4, ""stage_energies"": [0.1, 0.4, 0.7, 0.85], ""target_minutes"": 70, ""interpretation_summary"": ""천천히 시작해 점점 더 빠르게 달아오르는 에너지로 최고조에 도달하고, 그 뒤로 쿨다운을 통해 마무리하는 워밍업 플레이리스트"", ""tags"": [""워밍업"", ""고조되는"", ""쿨다운""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.85,4.0,"[0.1, 0.4, 0.7, 0.85]","[0.1, 0.4, 0.7, 0.85]"
candidate_E,B1,1,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 70, ""stage_energies"": [0.2, 0.5, 0.8, 0.5], ""interpretation_summary"": ""천천히 시작해서 점점 더 빠르게 달아오르는 에너지로 30분을 채우고, 그 뒤에 쿨다운으로 마무리하는 워밍업 플레이리스트"", ""tags"": [""워밍업"", ""고조되는"", ""달아오르는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,4.0,"[0.2, 0.5, 0.8, 0.5]","[0.2, 0.5, 0.8, 0.5]"
candidate_E,B1,2,True,"{""brightness"": 0.4, ""start_energy"": 0.1, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 70, ""stage_energies"": [0.1, 0.4, 0.7, 0.8], ""interpretation_summary"": ""천천히 시작해 점점 더 빠르게 달아오르는 최고조에 도달한 후 쿨다운으로 마무리하는 워밍업 플레이리스트"", ""tags"": [""워밍업"", ""최고조"", ""쿨다운""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.8,4.0,"[0.1, 0.4, 0.7, 0.8]","[0.1, 0.4, 0.7, 0.8]"
candidate_E,B1,3,True,"{""brightness"": 0.5, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""stage_energies"": [0.2, 0.5, 0.8, 0.6], ""target_minutes"": 70, ""interpretation_summary"": ""천천히 시작해 점점 더 빠르게 달아오르는 에너지로 30분을 채우고, 그 뒤에 쿨다운으로 마무리하는 워밍업 플레이리스트"", ""tags"": [""워밍업"", ""고조되는"", ""쿨다운""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,4.0,"[0.2, 0.5, 0.8, 0.6]","[0.2, 0.5, 0.8, 0.6]"
candidate_E,B1,4,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""stage_energies"": [0.2, 0.5, 0.8, 0.5], ""target_minutes"": 70, ""interpretation_summary"": ""천천히 시작해서 점점 더 기운이 돋아나는 워밍업, 최고조에 달한 후 쿨다운으로 마무리하는 플레이리스트"", ""tags"": [""워밍업"", ""최고조"", ""쿨다운"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,4.0,"[0.2, 0.5, 0.8, 0.5]","[0.2, 0.5, 0.8, 0.5]"
candidate_E,B2,0,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.6, ""stage_count"": 4, ""target_minutes"": 20, ""stage_energies"": [0.2, 0.8, 0.9, 0.6], ""interpretation_summary"": ""짧은 운동으로 몸과 마음을 활기차게 시작하고, 점점 더 강하게 달려가며 마지막에 정리하는 짧은 운동 세트리스트"", ""tags"": [""운동"", ""강력"", ""정리""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.6,4.0,"[0.2, 0.8, 0.9, 0.6]","[0.2, 0.8, 0.9, 0.6]"
candidate_E,B2,1,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.6, ""stage_count"": 4, ""stage_energies"": [0.2, 0.8, 0.9, 0.6], ""target_minutes"": 20, ""interpretation_summary"": ""짧은 운동으로 몸과 마음을 활발하게 풀어보세요"", ""tags"": [""운동"", ""풀기"", ""강력"", ""정리""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.6,4.0,"[0.2, 0.8, 0.9, 0.6]","[0.2, 0.8, 0.9, 0.6]"
candidate_E,B2,2,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 20, ""interpretation_summary"": ""짧은 운동으로 몸과 마음을 활발하게 움직여주는 플레이리스트"", ""tags"": [""운동"", ""활발"", ""점점 고조""], ""song_type"": ""all"", ""stage_energies"": [0.2, 0.6, 0.9, 0.8]}",0.2,0.8,4.0,"[0.2, 0.6, 0.9, 0.8]","[0.2, 0.6, 0.9, 0.8]"
